model_label,Aggregate nb15,DoS nb15,Exploits nb15,Fuzzers nb15,Generic nb15,Reconnaissance nb15,Aggregate injection,Aggregate nb15_stin,Aggregate nb15_sat20,Aggregate nb15_ter20,Syn_DDoS nb15_sat20,UDP_DDoS nb15_sat20,Botnet nb15_ter20,DDoS nb15_ter20,Syn_DDoS nb15_ter20,UDP_DDoS nb15_ter20, ,Average
DT (Aggregate nb15),0.8214499999999999,0.9072699999999999,0.8431599999999999,0.28507000000000005,0.9916,0.8736499999999999,0.82742,0.38071,0.19473000000000001,0.5294000000000001,0.0725,0.29172000000000003,0.67258,0.6669400000000001,0.04843,0.053759999999999995,,0.528774375
DT (DoS nb15),0.5907899999999999,0.9306000000000001,0.7210799999999999,0.17253000000000002,0.63004,0.20146999999999998,0.58467,0.48236999999999997,0.8149000000000001,0.25371,0.95281,0.69463,0.13199,0.08478,0.6024,0.8876900000000001,,0.5460287500000001
DT (Exploits nb15),0.39415,0.9261100000000001,0.89273,0.19028,0.022,0.25044,0.41666,0.20334,0.29781,0.14549,0.07153,0.49731000000000003,0.35727,0.06732,0.028360000000000003,0.04059,,0.300086875
DT (Fuzzers nb15),0.31968,0.78474,0.41749,0.47940000000000005,0.08054,0.19058999999999998,0.32009,0.41807,0.37120000000000003,0.46982999999999997,0.01784,0.6797,0.88979,0.44671000000000005,0.00925,0.01909,,0.369625625
DT (Generic nb15),0.60419,0.73591,0.42729999999999996,0.1213,0.9867100000000001,0.14215,0.59716,0.12668,0.30683000000000005,0.014100000000000001,0.04849,0.5288999999999999,0.00575,0.01182,0.0038699999999999997,0.045849999999999995,,0.294188125
DT (Reconnaissance nb15),0.6591899999999999,0.79112,0.44591000000000003,0.145,0.94436,0.93864,0.6627,0.05007,0.004370000000000001,0.08124,0.0,0.00629,0.09874999999999999,0.00786,0.3774,0.0,,0.32580624999999996
  ,,,,,,,,,,,,,,,,,,
DT (Aggregate injection),0.8272999999999999,0.9112899999999999,0.8381700000000001,0.28059,0.9906499999999999,0.8677999999999999,0.8274800000000001,0.9728199999999999,0.9863,0.96182,0.97323,0.9995,0.93897,0.99975,0.9673,0.8953599999999999,,0.889895625
