id,timestamp,model_type,model_name,dataset_type,testing_dataset,samples,tp,tn,fp,fn,f1,precision,recall,auc_roc,pr_auc
1,2026-06-23 10:57:54,random_forest,rf_model_2,nb15,DoS,3271,3046,0,0,225,None,None,0.9312136961173952,None,None
1,2026-06-23 10:57:55,random_forest,rf_model_2,nb15,Fuzzers,4850,860,0,0,3990,None,None,0.177319587628866,None,None
1,2026-06-23 10:57:55,random_forest,rf_model_2,nb15,Generic,11775,267,0,0,11508,None,None,0.02267515923566879,None,None
1,2026-06-23 10:57:56,random_forest,rf_model_2,nb15,Reconnaissance,2798,723,0,0,2075,None,None,0.2583988563259471,None,None
21,2026-06-23 10:57:57,random_forest,rf_model_2,nb15+sat20,Normal_Syn_DDoS,20461,0,18509,91,1861,0.0,0.0,0.0,0.861071296504943,0.3264798750738475
22,2026-06-23 10:57:58,random_forest,rf_model_2,nb15+sat20,Normal_UDP_DDoS,20461,944,18509,91,917,0.6519337016574586,0.9120772946859903,0.5072541644277271,0.9948691014774113,0.9165245202334176
23,2026-06-23 10:57:59,random_forest,rf_model_2,nb15+ter20,Normal_Botnet,20461,38,18509,91,1823,0.03819095477386935,0.29457364341085274,0.02041912950026867,0.989435671653002,0.801384010730339
24,2026-06-23 10:58:00,random_forest,rf_model_2,nb15+ter20,Normal_DDoS,20461,87,18509,91,1774,0.0853359489946052,0.4887640449438202,0.04674905964535196,0.9860840079041792,0.7789970878728021
25,2026-06-23 10:58:01,random_forest,rf_model_2,nb15+ter20,Normal_Syn_DDoS,20461,0,18509,91,1861,0.0,0.0,0.0,0.9211225032211842,0.47038120315319654
26,2026-06-23 10:58:02,random_forest,rf_model_2,nb15+ter20,Normal_UDP_DDoS,20461,0,18509,91,1861,0.0,0.0,0.0,0.8593508519526444,0.3128456539448533
1,2026-06-23 10:58:03,random_forest,rf_model_2,sat20,Syn_DDoS,7816,0,0,0,7816,None,None,0.0,None,None
1,2026-06-23 10:58:03,random_forest,rf_model_2,sat20,UDP_DDoS,8649,4430,0,0,4219,None,None,0.5121979419586079,None,None
1,2026-06-23 10:58:04,random_forest,rf_model_2,ter20,Botnet,8081,166,0,0,7915,None,None,0.02054201212721198,None,None
1,2026-06-23 10:58:04,random_forest,rf_model_2,ter20,DDoS,11459,501,0,0,10958,None,None,0.04372109259097653,None,None
1,2026-06-23 10:58:04,random_forest,rf_model_2,ter20,Syn_DDoS,3143,0,0,0,3143,None,None,0.0,None,None
1,2026-06-23 10:58:05,random_forest,rf_model_2,ter20,UDP_DDoS,2768,0,0,0,2768,None,None,0.0,None,None
