id,timestamp,model_type,model_name,dataset_type,testing_dataset,samples,tp,tn,fp,fn,f1,precision,recall,auc_roc,pr_auc
178,2026-06-23 16:42:06,random_forest,rf_model_6,nb15+ter20,Normal_Botnet,20461,1794,18469,131,67,0.9477020602218701,0.931948051948052,0.9639978506179473,0.9967406383433582,0.9221488550876464
179,2026-06-23 16:42:07,random_forest,rf_model_6,nb15+ter20,Normal_DDoS,20461,1852,18469,131,9,0.963579604578564,0.9339384770549672,0.9951638903815153,0.9971806838732789,0.9459076435520656
180,2026-06-23 16:42:08,random_forest,rf_model_6,nb15+ter20,Normal_Syn_DDoS,20461,1749,18469,131,112,0.9350441058540497,0.9303191489361702,0.9398173025255239,0.9957634206375344,0.91064148586681
181,2026-06-23 16:42:09,random_forest,rf_model_6,nb15+ter20,Normal_UDP_DDoS,20461,1,18469,131,1860,0.0010035122930255895,0.007575757575757576,0.0005373455131649651,0.982021979164861,0.7413056096321525
182,2026-06-23 16:42:10,random_forest,rf_model_6,nb15+ter20,Normal_ter20,20464,1356,18469,131,508,0.8093106535362579,0.9119031607262945,0.7274678111587983,0.992919796137339,0.8813697123151867
210,2026-06-23 16:42:24,random_forest,rf_model_7,nb15+ter20,Normal_Botnet,20461,1119,18600,0,742,0.751006711409396,1.0,0.6012896292315959,1.0,1.0
211,2026-06-23 16:42:25,random_forest,rf_model_7,nb15+ter20,Normal_DDoS,20461,497,18600,0,1364,0.4215436810856658,1.0,0.26706072004298764,1.0,1.0
212,2026-06-23 16:42:25,random_forest,rf_model_7,nb15+ter20,Normal_Syn_DDoS,20461,17,18600,0,1844,0.01810436634717785,1.0,0.009134873723804407,1.0,1.0
213,2026-06-23 16:42:26,random_forest,rf_model_7,nb15+ter20,Normal_UDP_DDoS,20461,1860,18600,0,1,0.999731255038968,1.0,0.999462654486835,1.0,1.0
214,2026-06-23 16:42:27,random_forest,rf_model_7,nb15+ter20,Normal_ter20,20464,902,18600,0,962,0.6522053506869125,1.0,0.48390557939914164,1.0,1.0
242,2026-06-23 16:42:40,random_forest,rf_model_8,nb15+ter20,Normal_Botnet,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
243,2026-06-23 16:42:41,random_forest,rf_model_8,nb15+ter20,Normal_DDoS,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
244,2026-06-23 16:42:41,random_forest,rf_model_8,nb15+ter20,Normal_Syn_DDoS,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
245,2026-06-23 16:42:42,random_forest,rf_model_8,nb15+ter20,Normal_UDP_DDoS,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
246,2026-06-23 16:42:43,random_forest,rf_model_8,nb15+ter20,Normal_ter20,20464,1864,18600,0,0,1.0,1.0,1.0,1.0,1.0
