model_label,Aggregate nb15,DoS nb15,Exploits nb15,Fuzzers nb15,Generic nb15,Reconnaissance nb15,Aggregate injection,Aggregate nb15_stin,Aggregate nb15_sat20,Aggregate nb15_ter20,Syn_DDoS nb15_sat20,UDP_DDoS nb15_sat20,Botnet nb15_ter20,DDoS nb15_ter20,Syn_DDoS nb15_ter20,UDP_DDoS nb15_ter20, ,Average
DT (Aggregate nb15),1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,1.5122222222221628e-07,,1.5122222222221628e-07
DT (DoS nb15),5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,5.5111111111123545e-08,,5.5111111111123545e-08
DT (Exploits nb15),4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,4.988888888890173e-08,,4.988888888890173e-08
DT (Fuzzers nb15),1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,1.7733333333332576e-07,,1.7733333333332576e-07
DT (Generic nb15),2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,2.222222222224913e-09,,2.222222222224913e-09
DT (Reconnaissance nb15),1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,1.2111111111106555e-08,,1.2111111111106555e-08
  ,,,,,,,,,,,,,,,,,,
DT (Aggregate injection),1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,1.4222222222221306e-07,,1.4222222222221306e-07
