id,timestamp,model_type,model_name,dataset_type,testing_dataset,samples,tp,tn,fp,fn,f1,precision,recall,auc_roc,pr_auc
15,2026-06-23 16:39:50,isolation_forest,if_model_1,nb15+sat20,Normal_Syn_DDoS,20461,1861,16788,1812,0,0.6725695699313335,0.5066702967601415,1.0,0.9237027728184061,0.41987227195604676
16,2026-06-23 16:39:51,isolation_forest,if_model_1,nb15+sat20,Normal_UDP_DDoS,20461,1861,16788,1812,0,0.6725695699313335,0.5066702967601415,1.0,0.9829380377066326,0.7243447110638594
17,2026-06-23 16:39:52,isolation_forest,if_model_1,nb15+sat20,Normal_sat20,20462,1862,16788,1812,0,0.6726878612716763,0.5068045726728362,1.0,0.9530715325179308,0.558474790075041
15,2026-06-23 16:40:10,random_forest,rf_model_1,nb15+sat20,Normal_Syn_DDoS,20461,1602,18546,54,259,0.9110036963321012,0.967391304347826,0.8608275120902741,0.9973591201400565,0.9479762223488748
16,2026-06-23 16:40:11,random_forest,rf_model_1,nb15+sat20,Normal_UDP_DDoS,20461,1101,18546,54,760,0.730106100795756,0.9532467532467532,0.5916174099946265,0.9982761031472268,0.9733320417048033
17,2026-06-23 16:40:12,random_forest,rf_model_1,nb15+sat20,Normal_sat20,20462,1345,18546,54,517,0.8249003373198406,0.9614010007147963,0.7223415682062299,0.9978217866093804,0.96148027291103
47,2026-06-23 16:40:33,random_forest,rf_model_2,nb15+sat20,Normal_Syn_DDoS,20461,0,18509,91,1861,0.0,0.0,0.0,0.983900983977859,0.7642052776623651
48,2026-06-23 16:40:33,random_forest,rf_model_2,nb15+sat20,Normal_UDP_DDoS,20461,1861,18509,91,0,0.9761342774718069,0.9533811475409836,1.0,0.9970862728444068,0.9414793829851561
49,2026-06-23 16:40:34,random_forest,rf_model_2,nb15+sat20,Normal_sat20,20462,931,18509,91,931,0.6456310679611651,0.910958904109589,0.5,0.9904673117124609,0.8688210569220621
79,2026-06-23 16:40:56,random_forest,rf_model_3,nb15+sat20,Normal_Syn_DDoS,20461,0,18206,394,1861,0.0,0.0,0.0,0.902019523553645,0.3592580776849559
80,2026-06-23 16:40:57,random_forest,rf_model_3,nb15+sat20,Normal_UDP_DDoS,20461,1861,18206,394,0,0.9042759961127308,0.8252771618625278,1.0,0.9932909957070137,0.8824042712516788
81,2026-06-23 16:40:58,random_forest,rf_model_3,nb15+sat20,Normal_sat20,20462,931,18206,394,931,0.5842485095701286,0.7026415094339623,0.5,0.947219676495386,0.6307083666588138
111,2026-06-23 16:41:19,random_forest,rf_model_4,nb15+sat20,Normal_Syn_DDoS,20461,0,18596,4,1861,0.0,0.0,0.0,0.9166794502897622,0.8153470672113796
112,2026-06-23 16:41:20,random_forest,rf_model_4,nb15+sat20,Normal_UDP_DDoS,20461,915,18596,4,946,0.658273381294964,0.9956474428726877,0.491671144545943,0.9997325694937974,0.9962112959384304
113,2026-06-23 16:41:21,random_forest,rf_model_4,nb15+sat20,Normal_sat20,20462,463,18596,4,1399,0.39759553456419067,0.9914346895074947,0.24865735767991407,0.9583734393587656,0.9187910051594735
143,2026-06-23 16:41:40,random_forest,rf_model_5,nb15+sat20,Normal_Syn_DDoS,20461,1684,18522,78,177,0.9296163400496826,0.9557321225879682,0.9048898441698012,0.9966361015294125,0.9400859996781012
144,2026-06-23 16:41:41,random_forest,rf_model_5,nb15+sat20,Normal_UDP_DDoS,20461,919,18522,78,942,0.6431070678796361,0.921765295887663,0.4938205265986029,0.995463214943983,0.9247024782069999
145,2026-06-23 16:41:42,random_forest,rf_model_5,nb15+sat20,Normal_sat20,20462,1318,18522,78,544,0.809085328422345,0.9441260744985673,0.7078410311493019,0.9960731898871603,0.9224899315839922
175,2026-06-23 16:42:03,random_forest,rf_model_6,nb15+sat20,Normal_Syn_DDoS,20461,0,18469,131,1861,0.0,0.0,0.0,0.981257099605369,0.7287617145157055
176,2026-06-23 16:42:04,random_forest,rf_model_6,nb15+sat20,Normal_UDP_DDoS,20461,1861,18469,131,0,0.9660005190760447,0.9342369477911646,1.0,0.997692678811831,0.946186391982971
177,2026-06-23 16:42:05,random_forest,rf_model_6,nb15+sat20,Normal_sat20,20462,931,18469,131,931,0.6367989056087552,0.876647834274953,0.5,0.9894684147003453,0.8615835328761032
207,2026-06-23 16:42:22,random_forest,rf_model_7,nb15+sat20,Normal_Syn_DDoS,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
208,2026-06-23 16:42:23,random_forest,rf_model_7,nb15+sat20,Normal_UDP_DDoS,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
209,2026-06-23 16:42:23,random_forest,rf_model_7,nb15+sat20,Normal_sat20,20462,1862,18600,0,0,1.0,1.0,1.0,1.0,1.0
239,2026-06-23 16:42:38,random_forest,rf_model_8,nb15+sat20,Normal_Syn_DDoS,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
240,2026-06-23 16:42:39,random_forest,rf_model_8,nb15+sat20,Normal_UDP_DDoS,20461,1861,18600,0,0,1.0,1.0,1.0,1.0,1.0
241,2026-06-23 16:42:39,random_forest,rf_model_8,nb15+sat20,Normal_sat20,20462,1862,18600,0,0,1.0,1.0,1.0,1.0,1.0
