id,timestamp,model_name,dataset_type,classes,samples,train_split,random_state,max_depth,n_features_in,n_classes,n_estimators,max_features,criterion,min_samples_split,learning_rate,max_iter,TP,TN,FP,FN,Accuracy,Precision,Recall,F1-Score,ROC-AUC,PR-AUC,TPR,FNR,TNR,FPR
1,2026-07-16 15:49:12,nb15_aggregate,nb15,"Normal, Exploits, Generic, DoS, Fuzzers, Reconnaissance",102300,0.8,2026,None,16,2,100,sqrt,gini,2,None,None,1531,18436,164,329,0.9759,0.9032,0.8231,0.8613,0.9694,0.9081,0.8231,0.1769,0.9912,0.0088
2,2026-07-16 15:49:20,nb15_dos,nb15,"Normal, DoS",102300,0.8,2026,None,16,2,100,sqrt,gini,2,None,None,1733,18540,60,127,0.9909,0.9665,0.9317,0.9488,0.9949,0.9806,0.9317,0.0683,0.9968,0.0032
3,2026-07-16 15:49:28,nb15_exploits,nb15,"Normal, Exploits",102300,0.8,2026,None,16,2,100,sqrt,gini,2,None,None,1683,18494,106,177,0.9862,0.9407,0.9048,0.9224,0.9896,0.9584,0.9048,0.0952,0.9943,0.0057
4,2026-07-16 15:49:35,nb15_fuzzers,nb15,"Normal, Fuzzers",102300,0.8,2026,None,16,2,100,sqrt,gini,2,None,None,882,18007,593,978,0.9232,0.598,0.4742,0.5289,0.9154,0.6066,0.4742,0.5258,0.9681,0.0319
5,2026-07-16 15:49:43,nb15_generic,nb15,"Normal, Generic",102300,0.8,2026,None,16,2,100,sqrt,gini,2,None,None,1836,18592,8,24,0.9984,0.9957,0.9871,0.9914,0.9975,0.9954,0.9871,0.0129,0.9996,0.0004
6,2026-07-16 15:49:49,nb15_reconnaissance,nb15,"Normal, Reconnaissance",102300,0.8,2026,None,16,2,100,sqrt,gini,2,None,None,1751,18530,70,109,0.9913,0.9616,0.9414,0.9514,0.9948,0.9773,0.9414,0.0586,0.9962,0.0038
7,2026-07-16 15:49:56,injection_aggregate,injection,"Normal, Generic, Exploits, DoS, Fuzzers, Reconnaissance, UDP_DDoS, DDoS, Syn_DDoS, Botnet",102300,0.8,2026,None,16,2,100,sqrt,gini,2,None,None,1534,18423,177,326,0.9754,0.8966,0.8247,0.8591,0.9727,0.9176,0.8247,0.1753,0.9905,0.0095
