model_label,Aggregate nb15,DoS nb15,Exploits nb15,Fuzzers nb15,Generic nb15,Reconnaissance nb15,Aggregate injection,Aggregate nb15_stin,Aggregate nb15_sat20,Aggregate nb15_ter20,Syn_DDoS nb15_sat20,UDP_DDoS nb15_sat20,Botnet nb15_ter20,DDoS nb15_ter20,Syn_DDoS nb15_ter20,UDP_DDoS nb15_ter20, ,Average
HGB (Aggregate nb15),2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,2.3222222222223348e-08,,2.3222222222223348e-08
HGB (DoS nb15),5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,5.377777777777658e-08,,5.377777777777658e-08
HGB (Exploits nb15),7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,7.066666666665585e-08,,7.066666666665585e-08
HGB (Fuzzers nb15),2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,2.3777777777773944e-07,,2.3777777777773944e-07
HGB (Generic nb15),8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,8.88888888889207e-09,,8.88888888889207e-09
HGB (Reconnaissance nb15),7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,7.166666666668982e-08,,7.166666666668982e-08
  ,,,,,,,,,,,,,,,,,,
HGB (Aggregate injection),1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,1.955555555555952e-08,,1.955555555555952e-08
