model_label,Aggregate nb15,DoS nb15,Exploits nb15,Fuzzers nb15,Generic nb15,Reconnaissance nb15,Aggregate injection,Aggregate nb15_stin,Aggregate nb15_sat20,Aggregate nb15_ter20,Syn_DDoS nb15_sat20,UDP_DDoS nb15_sat20,Botnet nb15_ter20,DDoS nb15_ter20,Syn_DDoS nb15_ter20,UDP_DDoS nb15_ter20, ,Average
HGB (Aggregate nb15),0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,0.99659,,0.99659
HGB (DoS nb15),0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,0.9977600000000001,,0.9977600000000001
HGB (Exploits nb15),0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,0.99588,,0.99588
HGB (Fuzzers nb15),0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.9890000000000001,,0.9890000000000001
HGB (Generic nb15),0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,,0.9996
HGB (Reconnaissance nb15),0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,,0.99555
  ,,,,,,,,,,,,,,,,,,
HGB (Aggregate injection),0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,0.99658,,0.99658
