model_label,Aggregate nb15,DoS nb15,Exploits nb15,Fuzzers nb15,Generic nb15,Reconnaissance nb15,Aggregate injection,Aggregate nb15_stin,Aggregate nb15_sat20,Aggregate nb15_ter20,Syn_DDoS nb15_sat20,UDP_DDoS nb15_sat20,Botnet nb15_ter20,DDoS nb15_ter20,Syn_DDoS nb15_ter20,UDP_DDoS nb15_ter20, ,Average
HGB (Aggregate nb15),4.351111111111027e-06,1.4216000000000102e-05,1.2945444444444832e-05,5.318222222222219e-06,3.383333333333039e-07,1.601955555555553e-05,3.457888888888915e-06,0.005247595999999999,0.007184935666666666,0.008581910666666666,0.0,0.026474324555555553,0.03265284222222222,0.007695744,0.0,0.0,,0.005493374979166667
HGB (DoS nb15),0.0009677395555555559,5.747666666666656e-06,0.00021852277777777696,8.778888888889009e-07,0.005582202333333334,0.0001855978888888889,0.0008207783333333338,0.004497510666666666,0.010064713777777777,0.009240849333333334,0.0,0.03600718222222223,0.020577577333333326,0.014514696555555555,0.0,0.0,,0.006417749770833333
HGB (Exploits nb15),0.006480501777777778,2.809444444444498e-06,5.143222222222015e-06,1.391377777777777e-05,0.04761902711111111,2.2338888888888758e-06,0.006479497333333334,0.003461124888888889,0.0012301337777777773,0.011633190666666666,0.0,0.004756973888888888,0.036824913888888894,0.011600318777777778,0.0,0.0,,0.008131861402777777
HGB (Fuzzers nb15),5.064555555555598e-06,3.7248888888888603e-06,5.78177777777779e-06,6.084455555555551e-05,6.944444444444459e-08,3.3833333333333193e-07,3.129333333333327e-06,0.0018744298888888884,0.010677126666666667,0.00018720888888888864,0.0,0.03879593555555556,0.0022214884444444463,5.279600000000002e-05,0.0,0.0,,0.003367996145833333
HGB (Generic nb15),0.0006224609999999995,0.009683052888888889,0.0015249017777777777,9.745822222222227e-05,9.716666666666604e-07,0.0003782187777777778,0.000624329000000001,0.0001410595555555557,1.8765555555555647e-06,0.00041606622222222227,0.0,3.204888888888917e-06,0.004090942333333334,1.952111111111111e-06,0.0,0.0,,0.0010991559375000003
HGB (Reconnaissance nb15),6.3262222222222174e-06,7.555111111111297e-06,4.761288888888878e-05,6.78222222222214e-07,3.795555555555718e-07,3.6098888888888695e-06,1.1462222222222016e-06,0.0,6.666666666666667e-08,0.0,0.0,2.5000000000000002e-08,5.8333333333333326e-08,2.5000000000000002e-08,0.0,0.0,,4.2176944444444475e-06
  ,,,,,,,,,,,,,,,,,,
HGB (Aggregate injection),3.957333333333409e-06,8.622777777777797e-06,9.36766666666664e-06,7.420111111111086e-06,3.333333333333203e-07,5.735666666666752e-06,3.980555555555553e-06,0.00817009388888889,0.008314824888888886,0.009903349444444452,0.009752654333333333,0.009493595555555553,0.01069301155555556,0.007356638222222219,0.05406248711111112,0.012971702666666661,,0.008172360944444445
