id,timestamp,model_type,model_name,dataset_type,testing_dataset,samples,tp,tn,fp,fn,f1,precision,recall,auc_roc,pr_auc
1,2026-06-23 10:56:25,random_forest,rf_model_4,nb15,DoS,3271,2356,0,0,915,None,None,0.7202690308774076,None,None
1,2026-06-23 10:56:25,random_forest,rf_model_4,nb15,Exploits,8905,3569,0,0,5336,None,None,0.40078607523862997,None,None
1,2026-06-23 10:56:25,random_forest,rf_model_4,nb15,Fuzzers,4850,623,0,0,4227,None,None,0.1284536082474227,None,None
1,2026-06-23 10:56:26,random_forest,rf_model_4,nb15,Reconnaissance,2798,411,0,0,2387,None,None,0.1468906361686919,None,None
53,2026-06-23 10:56:26,random_forest,rf_model_4,nb15+sat20,Normal_Syn_DDoS,20461,0,18596,4,1861,0.0,0.0,0.0,0.9166794502897622,0.8153470672113796
54,2026-06-23 10:56:27,random_forest,rf_model_4,nb15+sat20,Normal_UDP_DDoS,20461,915,18596,4,946,0.658273381294964,0.9956474428726877,0.491671144545943,0.9997325694937974,0.9962112959384304
55,2026-06-23 10:56:28,random_forest,rf_model_4,nb15+ter20,Normal_Botnet,20461,272,18596,4,1589,0.2545624707533926,0.9855072463768116,0.1461579795808705,0.9992492185378425,0.9849563503430596
56,2026-06-23 10:56:29,random_forest,rf_model_4,nb15+ter20,Normal_DDoS,20461,2,18596,4,1859,0.0021424745581146223,0.3333333333333333,0.0010746910263299302,0.9993307159406725,0.9774109356376823
57,2026-06-23 10:56:30,random_forest,rf_model_4,nb15+ter20,Normal_Syn_DDoS,20461,744,18596,4,1117,0.5703334610962054,0.9946524064171123,0.399785061794734,0.9995366839426139,0.9924406863159337
58,2026-06-23 10:56:31,random_forest,rf_model_4,nb15+ter20,Normal_UDP_DDoS,20461,0,18596,4,1861,0.0,0.0,0.0,0.926090291379938,0.8375765966583277
1,2026-06-23 10:56:31,random_forest,rf_model_4,sat20,Syn_DDoS,7816,0,0,0,7816,None,None,0.0,None,None
1,2026-06-23 10:56:32,random_forest,rf_model_4,sat20,UDP_DDoS,8649,4262,0,0,4387,None,None,0.49277373106717537,None,None
1,2026-06-23 10:56:32,random_forest,rf_model_4,ter20,Botnet,8081,1063,0,0,7018,None,None,0.13154312585076106,None,None
1,2026-06-23 10:56:33,random_forest,rf_model_4,ter20,DDoS,11459,7,0,0,11452,None,None,0.0006108735491753207,None,None
1,2026-06-23 10:56:33,random_forest,rf_model_4,ter20,Syn_DDoS,3143,1239,0,0,1904,None,None,0.39420935412026725,None,None
1,2026-06-23 10:56:33,random_forest,rf_model_4,ter20,UDP_DDoS,2768,0,0,0,2768,None,None,0.0,None,None
