model_label,Aggregate nb15,DoS nb15,Exploits nb15,Fuzzers nb15,Generic nb15,Reconnaissance nb15,Aggregate injection,Aggregate nb15_stin,Aggregate nb15_sat20,Aggregate nb15_ter20,Syn_DDoS nb15_sat20,UDP_DDoS nb15_sat20,Botnet nb15_ter20,DDoS nb15_ter20,Syn_DDoS nb15_ter20,UDP_DDoS nb15_ter20, ,Average
RF (Aggregate nb15),0.82365,0.92608,0.86188,0.23371,0.99145,0.8628500000000001,0.8271900000000001,0.36006,0.2613,0.45636,0.0,0.49284999999999995,0.55704,0.60355,0.0,0.0,,0.516123125
RF (DoS nb15),0.7163999999999999,0.93204,0.73049,0.14871,0.98742,0.20393,0.72023,0.35581999999999997,0.68778,0.12962,0.57532,0.8007500000000001,0.10612999999999999,0.05939,0.12929,0.51085,,0.487135625
RF (Exploits nb15),0.39914,0.9282299999999999,0.90472,0.175,0.02242,0.23859,0.41468,0.15941,0.31994,0.05221,0.0,0.60774,0.13139,0.03552,0.0,0.0,,0.274311875
RF (Fuzzers nb15),0.30074,0.77042,0.39065,0.47386,0.04595,0.16694,0.29505,0.5040199999999999,0.48178,0.53376,0.0,0.9022600000000001,0.91909,0.58414,0.0,0.0,,0.39804125
RF (Generic nb15),0.57919,0.71688,0.3621,0.11592,0.9869899999999999,0.13725,0.56941,0.10886,0.25719,0.01394,0.0,0.48562000000000005,0.04478,0.0054199999999999995,0.0,0.0,,0.273971875
RF (Reconnaissance nb15),0.66021,0.78322,0.42355,0.14096999999999998,0.95801,0.94065,0.66211,0.00501,0.01557,0.0,0.0,0.02001,0.0029000000000000002,5e-05,0.0,0.0,,0.28826625
  ,,,,,,,,,,,,,,,,,,
RF (Aggregate injection),0.82211,0.9163,0.8593299999999999,0.24306,0.99125,0.8598399999999999,0.8255800000000001,0.99253,0.99954,0.986,0.99914,0.9996500000000001,0.98451,1.0,0.9396800000000001,0.99285,,0.900710625
