id,timestamp,model_name,dataset_type,classes,samples,train_split,n_estimators,max_features,random_state,n_features_in,criterion,max_depth,n_classes,TP,TN,FP,FN,Accuracy,Precision,Recall,F1-Score,ROC-AUC,PR-AUC,TPR,FNR,TNR,FPR
1,2026-07-06 16:49:41,model_aggregate,nb15,"Reconnaissance, Normal, DoS, Generic, Exploits, Fuzzers",102300,0.8,100,sqrt,42,13,gini,None,2,1542,18442,158,319,0.9767,0.9071,0.8286,0.866,0.9712,0.9137,0.8286,0.1714,0.9915,0.0085
2,2026-07-06 16:49:52,model_dos,nb15,"DoS, Normal",102300,0.8,100,sqrt,42,13,gini,None,2,1733,18540,60,128,0.9908,0.9665,0.9312,0.9485,0.9943,0.9788,0.9312,0.0688,0.9968,0.0032
3,2026-07-06 16:50:03,model_exploits,nb15,"Exploits, Normal",102300,0.8,100,sqrt,42,13,gini,None,2,1666,18482,118,194,0.9848,0.9339,0.8957,0.9144,0.9883,0.9557,0.8957,0.1043,0.9937,0.0063
4,2026-07-06 16:50:13,model_fuzzers,nb15,"Fuzzers, Normal",102300,0.8,100,sqrt,42,13,gini,None,2,937,18001,599,924,0.9256,0.61,0.5035,0.5517,0.9251,0.6259,0.5035,0.4965,0.9678,0.0322
5,2026-07-06 16:50:22,model_generic,nb15,"Generic, Normal",102300,0.8,100,sqrt,42,13,gini,None,2,1838,18595,5,23,0.9986,0.9973,0.9876,0.9924,0.998,0.9957,0.9876,0.0124,0.9997,0.0003
6,2026-07-06 16:50:30,model_reconnaissance,nb15,"Reconnaissance, Normal",102300,0.8,100,sqrt,42,13,gini,None,2,1753,18526,74,108,0.9911,0.9595,0.942,0.9507,0.9954,0.9812,0.942,0.058,0.996,0.004
