id,timestamp,model_name,dataset_type,classes,samples,train_split,random_state,max_depth,n_features_in,n_classes,n_estimators,max_features,criterion,min_samples_split,learning_rate,max_iter,TP,TN,FP,FN,Accuracy,Precision,Recall,F1-Score,ROC-AUC,PR-AUC,TPR,FNR,TNR,FPR
1,2026-07-16 15:52:57,nb15_aggregate,nb15,"Normal, Exploits, Generic, DoS, Fuzzers, Reconnaissance",102300,0.8,7,None,16,2,None,1.0,None,None,0.1,100,1494,18532,68,366,0.9788,0.9565,0.8032,0.8732,0.9839,0.9228,0.8032,0.1968,0.9963,0.0037
2,2026-07-16 15:52:58,nb15_dos,nb15,"Normal, DoS",102300,0.8,7,None,16,2,None,1.0,None,None,0.1,100,1691,18563,37,169,0.9899,0.9786,0.9091,0.9426,0.9967,0.9798,0.9091,0.0909,0.998,0.002
3,2026-07-16 15:53:00,nb15_exploits,nb15,"Normal, Exploits",102300,0.8,7,None,16,2,None,1.0,None,None,0.1,100,1620,18516,84,240,0.9842,0.9507,0.871,0.9091,0.995,0.9669,0.871,0.129,0.9955,0.0045
4,2026-07-16 15:53:02,nb15_fuzzers,nb15,"Normal, Fuzzers",102300,0.8,7,None,16,2,None,1.0,None,None,0.1,100,663,18393,207,1197,0.9314,0.7621,0.3565,0.4857,0.9427,0.6537,0.3565,0.6435,0.9889,0.0111
5,2026-07-16 15:53:03,nb15_generic,nb15,"Normal, Generic",102300,0.8,7,None,16,2,None,1.0,None,None,0.1,100,1836,18589,11,24,0.9983,0.994,0.9871,0.9906,0.9994,0.9973,0.9871,0.0129,0.9994,0.0006
6,2026-07-16 15:53:04,nb15_reconnaissance,nb15,"Normal, Reconnaissance",102300,0.8,7,None,16,2,None,1.0,None,None,0.1,100,1759,18525,75,101,0.9914,0.9591,0.9457,0.9524,0.9984,0.9874,0.9457,0.0543,0.996,0.004
7,2026-07-16 15:53:06,injection_aggregate,injection,"Normal, Generic, Exploits, DoS, Fuzzers, Reconnaissance, UDP_DDoS, DDoS, Syn_DDoS, Botnet",102300,0.8,7,None,16,2,None,1.0,None,None,0.1,100,1506,18533,67,354,0.9794,0.9574,0.8097,0.8774,0.9866,0.9325,0.8097,0.1903,0.9964,0.0036
